,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,Date
2548,Robert Covington,Portland Trail Blazers,30:02,1,8,0.125,0,5,0.0,0,0,0.0,1,9,10,1,3,2,1,3,2,-23,30:02,0.125,0.125,0.625,0.0,4.3,32.0,19.5,4.8,4.8,5.7,11.1,13.6,37.0,89.0,20211206
2549,Larry Nance Jr.,Portland Trail Blazers,31:58,1,3,0.333,0,2,0.0,2,2,1.0,0,5,5,0,1,0,0,0,4,-2,31:58,0.515,0.333,0.667,0.667,0.0,16.7,9.2,0.0,1.5,0.0,0.0,5.5,113.0,104.0,20211206
2550,Cody Zeller,Portland Trail Blazers,16:28,2,7,0.286,0,0,0.0,0,0,0.0,4,5,9,1,0,2,1,2,4,0,16:28,0.286,0.286,0.0,0.0,31.5,32.4,32.0,10.0,0.0,10.4,12.5,22.0,81.0,95.0,20211206
2551,CJ Elleby,Portland Trail Blazers,9:25,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,1,0,0,2,3,3,-2,9:25,1.5,1.5,1.0,0.0,0.0,11.3,6.2,17.0,0.0,0.0,66.7,14.5,86.0,107.0,20211206
2552,Ben McLemore,Portland Trail Blazers,7:42,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,4,7:42,0.0,0.0,0.5,0.0,0.0,0.0,0.0,17.8,0.0,0.0,0.0,11.8,27.0,110.0,20211206
2553,Greg Brown III,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211206
2554,Keljin Blevins,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211206
2555,Trendon Watford,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211206
2556,Team Totals,Portland Trail Blazers,240,35,79,0.443,5,22,0.227,15,20,0.75,7,38,45,16,6,6,18,19,90,0,240,0.513,0.475,0.278,0.253,18.9,84.4,54.9,45.7,6.1,10.7,17.0,100.0,90.8,102.9,20211206
2557,Norman Powell,Portland Trail Blazers,42:44,8,23,0.348,1,7,0.143,9,11,0.818,0,0,0,5,1,0,4,1,26,-4,42:44,0.467,0.37,0.304,0.478,0.0,0.0,0.0,23.4,1.1,0.0,12.6,33.0,89.0,111.0,20211208
2558,Dennis Smith Jr.,Portland Trail Blazers,41:54,5,9,0.556,0,2,0.0,2,2,1.0,1,5,6,5,1,2,4,4,12,-18,41:54,0.607,0.556,0.222,0.222,2.6,12.7,7.7,21.0,1.2,6.2,28.8,14.7,96.0,104.0,20211208
2559,Robert Covington,Portland Trail Blazers,35:07,3,7,0.429,1,3,0.333,0,0,0.0,1,5,6,1,1,0,0,5,7,-13,35:07,0.5,0.5,0.429,0.0,3.1,15.2,9.2,4.7,1.4,0.0,0.0,8.8,106.0,106.0,20211208
2560,Jusuf Nurkić,Portland Trail Blazers,27:47,5,13,0.385,0,1,0.0,2,3,0.667,2,10,12,6,0,0,5,6,12,-8,27:47,0.419,0.385,0.077,0.231,7.9,38.4,23.3,42.6,0.0,0.0,25.9,30.8,78.0,101.0,20211208
2561,Nassir Little,Portland Trail Blazers,25:30,5,8,0.625,2,4,0.5,6,10,0.6,0,6,6,1,0,1,1,2,18,-6,25:30,0.726,0.75,0.5,1.25,0.0,25.1,12.7,8.0,0.0,5.1,7.5,23.3,129.0,103.0,20211208
2562,Ben McLemore,Portland Trail Blazers,25:09,4,8,0.5,3,7,0.429,1,2,0.5,0,3,3,1,1,0,1,3,12,-4,25:09,0.676,0.688,0.875,0.25,0.0,12.7,6.4,7.5,1.9,0.0,10.1,17.4,111.0,105.0,20211208
2563,Larry Nance Jr.,Portland Trail Blazers,22:52,2,8,0.25,0,3,0.0,0,0,0.0,2,5,7,5,1,0,1,3,4,4,22:52,0.25,0.25,0.375,0.0,9.5,23.3,16.5,36.4,2.1,0.0,11.1,17.4,79.0,101.0,20211208
2564,Tony Snell,Portland Trail Blazers,12:50,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-9,12:50,0.0,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,114.0,20211208
2565,CJ Elleby,Portland Trail Blazers,6:06,1,1,1.0,1,1,1.0,0,0,0.0,1,1,2,0,0,0,0,0,3,8,6:06,1.5,1.5,1.0,0.0,17.9,17.5,17.7,0.0,0.0,0.0,0.0,7.3,256.0,109.0,20211208
2566,Greg Brown III,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211208
2567,Trendon Watford,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211208
2568,Keljin Blevins,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211208
2569,Team Totals,Portland Trail Blazers,240,33,80,0.413,8,30,0.267,20,28,0.714,7,35,42,24,5,3,16,24,94,0,240,0.509,0.463,0.375,0.35,15.9,77.8,47.2,72.7,5.1,8.1,14.8,100.0,95.1,105.2,20211208
2570,Norman Powell,Portland Trail Blazers,38:31,6,11,0.545,2,4,0.5,1,2,0.5,1,1,2,4,1,0,4,2,15,-22,38:31,0.631,0.636,0.364,0.182,2.8,2.9,2.9,16.9,1.2,0.0,25.2,17.6,103.0,121.0,20211212
2571,Damian Lillard,Portland Trail Blazers,36:59,5,17,0.294,3,14,0.214,11,15,0.733,3,8,11,6,0,0,5,0,24,-8,36:59,0.508,0.382,0.824,0.882,8.8,24.1,16.4,25.5,0.0,0.0,17.5,33.0,105.0,119.0,20211212
2572,Larry Nance Jr.,Portland Trail Blazers,25:35,3,6,0.5,0,2,0.0,2,4,0.5,4,8,12,3,0,1,1,4,8,-2,25:35,0.515,0.5,0.333,0.667,17.1,34.9,25.9,17.9,0.0,3.8,11.4,14.6,126.0,113.0,20211212
2573,Jusuf Nurkić,Portland Trail Blazers,21:15,3,6,0.5,0,0,0.0,2,2,1.0,2,5,7,1,1,1,4,5,8,-22,21:15,0.581,0.5,0.0,0.333,10.3,26.3,18.2,7.5,2.2,4.6,36.8,21.9,84.0,110.0,20211212
2574,Nassir Little,Portland Trail Blazers,20:17,4,7,0.571,1,4,0.25,1,2,0.5,0,2,2,0,0,1,0,3,10,-5,20:17,0.635,0.643,0.571,0.286,0.0,11.0,5.4,0.0,0.0,4.8,0.0,16.6,125.0,119.0,20211212
2575,Robert Covington,Portland Trail Blazers,33:35,1,6,0.167,1,5,0.2,0,0,0.0,0,5,5,3,5,4,1,3,3,9,33:35,0.25,0.25,0.833,0.0,0.0,16.6,8.2,12.1,7.1,11.7,14.3,8.9,74.0,98.0,20211212
2576,Anfernee Simons,Portland Trail Blazers,32:36,9,20,0.45,6,12,0.5,2,3,0.667,0,1,1,3,0,0,1,5,26,4,32:36,0.61,0.6,0.6,0.15,0.0,3.4,1.7,18.6,0.0,0.0,4.5,29.3,123.0,124.0,20211212
2577,Ben McLemore,Portland Trail Blazers,15:27,5,6,0.833,5,6,0.833,0,0,0.0,1,1,2,2,1,0,1,2,15,17,15:27,1.25,1.25,1.0,0.0,7.1,7.2,7.1,28.9,3.1,0.0,14.3,19.4,182.0,116.0,20211212
2578,Trendon Watford,Portland Trail Blazers,7:26,1,1,1.0,0,0,0.0,0,0,0.0,1,2,3,1,1,1,1,0,2,4,7:26,1.0,1.0,0.0,0.0,14.7,30.0,22.3,21.1,6.4,13.2,50.0,11.5,119.0,95.0,20211212
2579,Tony Snell,Portland Trail Blazers,4:37,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,2,0,0,0,1,0,7,4:37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56.2,0.0,0.0,0.0,9.3,107.0,125.0,20211212
2580,Dennis Smith Jr.,Portland Trail Blazers,3:42,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-7,3:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,11.6,0.0,125.0,20211212
2581,Keljin Blevins,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211212
2582,CJ Elleby,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211212
2583,Team Totals,Portland Trail Blazers,240,37,81,0.457,18,48,0.375,19,28,0.679,12,33,45,25,9,8,19,25,111,0,240,0.595,0.568,0.593,0.346,27.3,76.7,51.7,67.6,8.9,16.3,16.9,100.0,110.2,115.2,20211212
2584,Damian Lillard,Portland Trail Blazers,47:06,11,31,0.355,5,16,0.313,4,5,0.8,0,2,2,10,0,1,4,0,31,0,47:06,0.467,0.435,0.516,0.161,0.0,5.1,2.3,40.7,0.0,1.8,10.8,35.3,98.0,112.0,20211214
2585,Norman Powell,Portland Trail Blazers,39:00,9,17,0.529,3,7,0.429,2,3,0.667,0,6,6,0,2,0,3,5,23,-13,39:00,0.628,0.618,0.412,0.176,0.0,18.5,8.4,0.0,2.6,0.0,14.1,24.4,102.0,105.0,20211214
2586,Jusuf Nurkić,Portland Trail Blazers,38:58,7,11,0.636,0,1,0.0,3,5,0.6,4,9,13,5,1,0,1,2,17,-9,38:58,0.644,0.636,0.091,0.455,10.3,27.8,18.2,22.3,1.3,0.0,7.0,16.3,139.0,106.0,20211214
2587,Larry Nance Jr.,Portland Trail Blazers,27:45,4,8,0.5,0,0,0.0,1,4,0.25,3,5,8,4,3,0,2,1,9,-1,27:45,0.461,0.5,0.0,0.5,10.8,21.7,15.8,23.6,5.5,0.0,17.0,18.9,99.0,98.0,20211214
2588,Nassir Little,Portland Trail Blazers,23:42,1,4,0.25,0,3,0.0,1,2,0.5,1,4,5,1,1,1,2,1,3,-7,23:42,0.307,0.25,0.75,0.5,4.2,20.3,11.5,5.9,2.2,3.6,29.1,13.0,60.0,102.0,20211214
2589,Robert Covington,Portland Trail Blazers,36:09,3,7,0.429,2,5,0.4,0,0,0.0,1,6,7,0,0,1,0,5,8,1,36:09,0.571,0.571,0.714,0.0,2.8,20.0,10.6,0.0,0.0,2.4,0.0,8.6,120.0,108.0,20211214
2590,Anfernee Simons,Portland Trail Blazers,32:35,3,13,0.231,1,6,0.167,1,1,1.0,2,3,5,2,0,0,0,1,8,3,32:35,0.298,0.269,0.462,0.077,6.1,11.1,8.4,9.3,0.0,0.0,0.0,18.4,80.0,112.0,20211214
2591,Tony Snell,Portland Trail Blazers,15:49,2,2,1.0,2,2,1.0,2,2,1.0,1,1,2,1,0,0,1,3,8,9,15:49,1.389,1.5,1.0,1.0,6.3,7.6,6.9,10.1,0.0,0.0,25.8,11.0,185.0,113.0,20211214
2592,Ben McLemore,Portland Trail Blazers,3:56,0,3,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3,3:56,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1,0.0,114.0,20211214
2593,Dennis Smith Jr.,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211214
2594,Trendon Watford,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211214
2595,CJ Elleby,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211214
2596,Greg Brown III,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211214
2597,Team Totals,Portland Trail Blazers,265,40,96,0.417,13,41,0.317,14,22,0.636,12,36,48,23,7,3,13,18,107,0,265,0.506,0.484,0.427,0.229,22.6,81.8,49.5,57.5,6.7,4.8,11.0,100.0,103.0,106.9,20211214
2598,Norman Powell,Portland Trail Blazers,40:27,7,18,0.389,4,10,0.4,7,7,1.0,0,6,6,5,2,2,1,3,25,15,40:27,0.593,0.5,0.556,0.389,0.0,16.2,7.8,26.1,2.4,4.7,4.5,24.4,120.0,111.0,20211215
2599,Damian Lillard,Portland Trail Blazers,38:02,6,21,0.286,5,11,0.455,4,4,1.0,1,4,5,4,1,1,3,2,21,13,38:02,0.461,0.405,0.524,0.19,2.7,11.5,6.9,21.5,1.3,2.5,11.6,30.3,89.0,117.0,20211215
2600,Nassir Little,Portland Trail Blazers,34:31,2,5,0.4,1,2,0.5,4,4,1.0,1,3,4,3,0,1,0,1,9,-4,34:31,0.666,0.5,0.4,0.8,3.0,9.5,6.1,14.8,0.0,2.8,0.0,8.8,153.0,120.0,20211215
2601,Jusuf Nurkić,Portland Trail Blazers,31:27,5,11,0.455,0,1,0.0,6,8,0.75,1,11,12,2,2,0,3,4,16,9,31:27,0.551,0.455,0.091,0.727,3.2,38.2,20.1,13.1,3.1,0.0,17.1,24.9,98.0,107.0,20211215
2602,Larry Nance Jr.,Portland Trail Blazers,30:57,2,4,0.5,1,3,0.333,1,1,1.0,0,5,5,3,1,0,1,0,6,2,30:57,0.676,0.625,0.75,0.25,0.0,17.6,8.5,16.7,1.6,0.0,18.4,7.9,122.0,116.0,20211215
2603,Anfernee Simons,Portland Trail Blazers,29:33,7,16,0.438,4,6,0.667,4,4,1.0,1,2,3,0,0,0,1,4,22,-29,29:33,0.619,0.563,0.375,0.25,3.5,7.4,5.4,0.0,0.0,0.0,5.3,28.4,113.0,122.0,20211215
2604,Robert Covington,Portland Trail Blazers,22:34,2,6,0.333,0,4,0.0,0,0,0.0,1,2,3,1,3,2,3,4,4,-27,22:34,0.333,0.333,0.667,0.0,4.5,9.7,7.0,8.0,6.4,8.5,33.3,17.8,55.0,101.0,20211215
2605,Ben McLemore,Portland Trail Blazers,9:58,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,2,0,-23,9:58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9.0,0.0,124.0,20211215
2606,Trendon Watford,Portland Trail Blazers,2:31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-6,2:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,20211215
2607,Greg Brown III,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211215
2608,Dennis Smith Jr.,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211215
2609,Keljin Blevins,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211215
2610,CJ Elleby,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211215
2611,Team Totals,Portland Trail Blazers,240,31,82,0.378,15,38,0.395,26,28,0.929,5,33,38,18,9,6,13,21,103,0,240,0.546,0.47,0.463,0.341,10.6,75.0,41.8,58.1,9.1,12.0,12.1,100.0,104.1,114.2,20211215
2612,Norman Powell,Portland Trail Blazers,40:10,5,15,0.333,4,10,0.4,0,0,0.0,0,3,3,5,2,0,1,4,14,9,40:10,0.467,0.467,0.667,0.0,0.0,8.1,4.5,15.7,2.4,0.0,6.3,17.7,106.0,118.0,20211217
2613,Damian Lillard,Portland Trail Blazers,37:14,12,19,0.632,6,11,0.545,13,14,0.929,1,3,4,8,1,0,3,1,43,13,37:14,0.855,0.789,0.579,0.737,3.7,8.8,6.5,36.1,1.3,0.0,10.7,33.6,163.0,120.0,20211217
2614,Larry Nance Jr.,Portland Trail Blazers,35:49,4,6,0.667,0,0,0.0,2,2,1.0,1,6,7,1,0,0,1,4,10,-5,35:49,0.727,0.667,0.0,0.333,3.8,18.3,11.9,3.5,0.0,0.0,12.7,9.8,136.0,121.0,20211217
2615,Nassir Little,Portland Trail Blazers,29:58,1,4,0.25,0,2,0.0,1,2,0.5,1,7,8,6,1,3,3,2,3,7,29:58,0.307,0.25,0.5,0.5,4.6,25.5,16.2,22.7,1.6,8.7,38.1,11.7,90.0,109.0,20211217
2616,Jusuf Nurkić,Portland Trail Blazers,14:44,5,8,0.625,0,1,0.0,0,0,0.0,1,3,4,2,0,0,0,6,10,8,14:44,0.625,0.625,0.125,0.0,9.3,22.2,16.5,23.5,0.0,0.0,0.0,24.2,140.0,119.0,20211217
2617,Robert Covington,Portland Trail Blazers,31:57,3,10,0.3,1,6,0.167,0,0,0.0,2,8,10,3,1,2,1,2,7,13,31:57,0.35,0.35,0.6,0.0,8.6,27.3,19.0,11.4,1.5,5.5,9.1,15.3,95.0,111.0,20211217
2618,Ben McLemore,Portland Trail Blazers,26:46,10,16,0.625,8,13,0.615,0,0,0.0,0,2,2,0,2,0,2,0,28,0,26:46,0.875,0.875,0.813,0.0,0.0,8.2,4.5,0.0,3.6,0.0,11.1,29.9,132.0,115.0,20211217
2619,Anfernee Simons,Portland Trail Blazers,18:01,3,6,0.5,2,4,0.5,0,0,0.0,0,0,0,2,0,0,3,1,8,-8,18:01,0.667,0.667,0.667,0.0,0.0,0.0,0.0,14.8,0.0,0.0,33.3,22.2,91.0,125.0,20211217
2620,Trendon Watford,Portland Trail Blazers,5:20,1,1,1.0,0,0,0.0,0,0,0.0,1,2,3,0,0,1,1,0,2,8,5:20,1.0,1.0,0.0,0.0,25.7,40.9,34.2,0.0,0.0,16.4,50.0,16.7,107.0,104.0,20211217
2621,Greg Brown III,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211217
2622,CJ Elleby,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211217
2623,Keljin Blevins,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211217
2624,Team Totals,Portland Trail Blazers,240,44,85,0.518,21,47,0.447,16,18,0.889,7,34,41,27,7,6,15,20,125,0,240,0.673,0.641,0.553,0.212,20.0,77.3,51.9,61.4,7.0,10.9,13.9,100.0,125.7,116.6,20211217
2625,Damian Lillard,Portland Trail Blazers,37:58,9,19,0.474,3,9,0.333,11,12,0.917,0,5,5,5,0,0,5,3,32,-7,37:58,0.659,0.553,0.474,0.632,0.0,12.2,7.5,26.8,0.0,0.0,17.1,34.8,122.0,110.0,20211219
2626,Nassir Little,Portland Trail Blazers,35:50,4,8,0.5,0,2,0.0,4,5,0.8,4,5,9,3,1,2,1,3,12,3,35:50,0.588,0.5,0.25,0.625,16.7,12.9,14.4,13.6,1.4,4.7,8.9,14.1,136.0,103.0,20211219
2627,Norman Powell,Portland Trail Blazers,34:59,10,16,0.625,5,8,0.625,3,4,0.75,0,3,3,4,0,1,5,3,28,-5,34:59,0.788,0.781,0.5,0.25,0.0,7.9,4.9,25.8,0.0,2.4,22.0,29.4,125.0,110.0,20211219
2628,Jusuf Nurkić,Portland Trail Blazers,33:37,4,10,0.4,0,1,0.0,1,2,0.5,2,9,11,1,0,0,7,3,9,-2,33:37,0.414,0.4,0.1,0.2,8.9,24.7,18.7,4.9,0.0,0.0,39.1,24.0,60.0,106.0,20211219
2629,Larry Nance Jr.,Portland Trail Blazers,28:33,1,3,0.333,0,1,0.0,0,0,0.0,1,10,11,2,2,2,0,2,2,-2,28:33,0.333,0.333,0.333,0.0,5.3,32.3,22.0,10.1,3.5,5.9,0.0,4.7,118.0,91.0,20211219
2630,Robert Covington,Portland Trail Blazers,33:49,5,7,0.714,3,5,0.6,0,0,0.0,1,7,8,0,1,4,0,2,13,12,33:49,0.929,0.929,0.714,0.0,4.4,19.1,13.5,0.0,1.5,10.0,0.0,9.3,188.0,97.0,20211219
2631,Anfernee Simons,Portland Trail Blazers,20:37,2,9,0.222,0,4,0.0,5,5,1.0,1,1,2,2,0,0,2,1,9,13,20:37,0.402,0.222,0.444,0.556,7.3,4.5,5.5,15.3,0.0,0.0,15.2,28.9,90.0,113.0,20211219
2632,Ben McLemore,Portland Trail Blazers,14:37,0,2,0.0,0,2,0.0,0,0,0.0,0,2,2,0,0,0,0,1,0,13,14:37,0.0,0.0,1.0,0.0,0.0,12.6,7.8,0.0,0.0,0.0,0.0,6.2,0.0,110.0,20211219
2633,Dennis Smith Jr.,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211219
2634,Tony Snell,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211219
2635,Trendon Watford,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211219
2636,Greg Brown III,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211219
2637,CJ Elleby,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211219
2638,Team Totals,Portland Trail Blazers,240,35,74,0.473,11,32,0.344,24,28,0.857,9,42,51,17,4,9,20,18,105,0,240,0.608,0.547,0.432,0.378,28.1,80.8,60.7,48.6,4.2,15.8,18.8,100.0,110.0,104.7,20211219
2639,Norman Powell,Portland Trail Blazers,41:55,6,14,0.429,2,5,0.4,2,3,0.667,0,4,4,2,1,1,2,1,16,-16,41:55,0.522,0.5,0.357,0.214,0.0,14.3,6.1,8.1,1.3,2.4,11.5,20.6,96.0,126.0,20211221
2640,Damian Lillard,Portland Trail Blazers,39:56,13,24,0.542,6,11,0.545,7,8,0.875,0,2,2,7,1,0,1,0,39,-5,39:56,0.709,0.667,0.458,0.333,0.0,7.5,3.2,43.4,1.3,0.0,3.5,35.6,144.0,129.0,20211221
2641,Jusuf Nurkić,Portland Trail Blazers,32:33,6,10,0.6,0,0,0.0,5,8,0.625,0,5,5,4,2,1,3,5,17,-6,32:33,0.629,0.6,0.0,0.8,0.0,23.0,9.8,22.6,3.3,3.1,18.2,25.3,111.0,119.0,20211221
2642,Larry Nance Jr.,Portland Trail Blazers,28:17,4,5,0.8,2,3,0.667,0,0,0.0,2,4,6,2,4,0,1,4,10,-15,28:17,1.0,1.0,0.6,0.0,7.9,21.2,13.6,12.0,7.5,0.0,16.7,10.6,168.0,112.0,20211221
2643,Tony Snell,Portland Trail Blazers,17:31,0,1,0.0,0,0,0.0,0,0,0.0,0,3,3,0,1,1,1,1,0,-2,17:31,0.0,0.0,0.0,0.0,0.0,25.7,11.0,0.0,3.0,5.8,50.0,5.7,0.0,118.0,20211221
2644,Robert Covington,Portland Trail Blazers,30:59,3,7,0.429,1,5,0.2,0,0,0.0,3,2,5,2,2,1,1,3,7,-9,30:59,0.5,0.5,0.714,0.0,10.8,9.7,10.3,10.2,3.4,3.3,12.5,12.9,113.0,121.0,20211221
2645,Anfernee Simons,Portland Trail Blazers,30:41,1,9,0.111,0,3,0.0,0,0,0.0,0,2,2,1,1,0,1,2,2,-9,30:41,0.111,0.111,0.333,0.0,0.0,9.8,4.2,4.7,1.7,0.0,10.0,16.2,28.0,127.0,20211221
2646,Ben McLemore,Portland Trail Blazers,13:56,2,7,0.286,2,7,0.286,0,0,0.0,1,0,1,0,0,0,0,0,6,-10,13:56,0.429,0.429,1.0,0.0,8.0,0.0,4.6,0.0,0.0,0.0,0.0,25.0,93.0,133.0,20211221
2647,Trendon Watford,Portland Trail Blazers,4:12,0,1,0.0,0,0,0.0,0,0,0.0,1,2,3,0,0,0,0,1,0,2,4:12,0.0,0.0,0.0,0.0,26.6,71.4,45.7,0.0,0.0,0.0,0.0,11.9,69.0,120.0,20211221
2648,Dennis Smith Jr.,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211221
2649,CJ Elleby,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211221
2650,Greg Brown III,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211221
