,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,Date
1618,Danny Green,Philadelphia 76ers,22:31,6,9,0.667,4,7,0.571,0,0,0.0,1,4,5,0,0,2,1,2,16,24,22:31,0.889,0.889,0.778,0.0,6.1,16.7,12.4,0.0,0.0,6.7,10.0,18.7,155.0,102.0,20210314
1619,Tony Bradley,Philadelphia 76ers,20:49,2,3,0.667,0,0,0.0,0,0,0.0,2,6,8,4,0,0,0,3,4,18,20:49,0.667,0.667,0.0,0.0,13.2,27.1,21.4,17.9,0.0,0.0,0.0,6.1,182.0,104.0,20210314
1620,Dwight Howard,Philadelphia 76ers,19:43,4,5,0.8,0,0,0.0,0,0,0.0,1,7,8,2,1,1,1,3,8,19,19:43,0.8,0.8,0.0,0.0,7.0,33.4,22.6,10.5,2.5,3.8,16.7,12.8,144.0,94.0,20210314
1621,Matisse Thybulle,Philadelphia 76ers,16:32,4,4,1.0,2,2,1.0,0,0,0.0,0,3,3,1,3,1,0,4,10,16,16:32,1.25,1.25,0.5,0.0,0.0,17.1,10.1,6.5,9.0,4.5,0.0,10.2,247.0,84.0,20210314
1622,Furkan Korkmaz,Philadelphia 76ers,15:04,5,7,0.714,4,4,1.0,2,2,1.0,0,1,1,2,0,0,0,2,16,8,15:04,1.015,1.0,0.571,0.286,0.0,6.2,3.7,15.9,0.0,0.0,0.0,22.1,209.0,110.0,20210314
1623,Shake Milton,Philadelphia 76ers,14:40,2,5,0.4,0,0,0.0,0,0,0.0,1,0,1,4,0,0,3,4,4,16,14:40,0.4,0.4,0.0,0.0,9.4,0.0,3.8,26.5,0.0,0.0,37.5,23.0,86.0,111.0,20210314
1624,Mike Scott,Philadelphia 76ers,13:08,2,6,0.333,0,3,0.0,0,0,0.0,0,3,3,0,0,0,0,1,4,2,13:08,0.333,0.333,0.5,0.0,0.0,21.5,12.7,0.0,0.0,0.0,0.0,19.3,81.0,106.0,20210314
1625,Tyrese Maxey,Philadelphia 76ers,8:47,2,5,0.4,0,0,0.0,1,2,0.5,0,1,1,2,0,1,1,0,5,-5,8:47,0.425,0.4,0.0,0.4,0.0,10.7,6.4,24.3,0.0,8.5,14.5,33.0,96.0,102.0,20210314
1626,Isaiah Joe,Philadelphia 76ers,7:28,2,5,0.4,1,4,0.25,0,0,0.0,0,1,1,0,0,0,0,0,5,-2,7:28,0.5,0.5,0.8,0.0,0.0,12.6,7.5,0.0,0.0,0.0,0.0,28.2,113.0,109.0,20210314
1627,Vincent Poirier,Philadelphia 76ers,7:28,1,4,0.25,0,0,0.0,0,0,0.0,3,1,4,0,0,0,1,3,2,-2,7:28,0.25,0.25,0.0,0.0,55.1,12.6,29.9,0.0,0.0,0.0,20.0,28.2,85.0,107.0,20210314
1628,Terrance Ferguson,Philadelphia 76ers,6:41,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-2,6:41,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,112.0,20210314
1629,Paul Reed,Philadelphia 76ers,6:22,1,1,1.0,0,0,0.0,0,0,0.0,0,2,2,0,0,1,0,0,2,-3,6:22,1.0,1.0,0.0,0.0,0.0,29.6,17.5,0.0,0.0,11.8,0.0,6.6,200.0,94.0,20210314
1630,Team Totals,Philadelphia 76ers,240,56,98,0.571,15,29,0.517,7,11,0.636,13,41,54,35,7,7,11,27,134,0,240,0.651,0.648,0.296,0.112,37.1,80.4,62.8,62.5,7.3,10.9,9.7,100.0,139.0,102.7,20210314
1631,Tobias Harris,Philadelphia 76ers,37:57,11,20,0.55,4,6,0.667,4,4,1.0,1,5,6,2,1,2,0,4,30,1,37:57,0.689,0.65,0.3,0.2,2.5,13.5,7.8,11.0,1.3,4.2,0.0,25.2,145.0,101.0,20210316
1632,Ben Simmons,Philadelphia 76ers,33:39,8,14,0.571,0,0,0.0,0,1,0.0,3,10,13,7,0,0,3,3,16,2,33:39,0.554,0.571,0.0,0.071,8.6,30.4,19.1,39.0,0.0,0.0,17.2,22.7,111.0,104.0,20210316
1633,Seth Curry,Philadelphia 76ers,31:47,7,14,0.5,4,7,0.571,2,2,1.0,0,3,3,2,0,0,1,2,20,6,31:47,0.672,0.643,0.5,0.143,0.0,9.6,4.7,11.4,0.0,0.0,6.3,21.9,130.0,109.0,20210316
1634,Danny Green,Philadelphia 76ers,22:19,1,10,0.1,1,7,0.143,0,0,0.0,0,1,1,2,4,1,3,2,3,0,22:19,0.15,0.15,0.7,0.0,0.0,4.6,2.2,12.3,9.0,3.6,23.1,25.6,34.0,88.0,20210316
1635,Tony Bradley,Philadelphia 76ers,16:46,0,1,0.0,0,0,0.0,0,0,0.0,3,4,7,1,0,0,1,1,0,-1,16:46,0.0,0.0,0.0,0.0,17.2,24.4,20.7,7.7,0.0,0.0,50.0,5.2,85.0,105.0,20210316
1636,Dwight Howard,Philadelphia 76ers,27:41,4,9,0.444,0,1,0.0,3,5,0.6,2,10,12,0,0,3,1,3,11,7,27:41,0.491,0.444,0.111,0.556,6.9,36.9,21.5,0.0,0.0,8.7,8.2,19.3,101.0,95.0,20210316
1637,Furkan Korkmaz,Philadelphia 76ers,23:14,4,12,0.333,1,6,0.167,3,5,0.6,2,1,3,0,2,0,1,0,12,6,23:14,0.423,0.375,0.5,0.417,8.3,4.4,6.4,0.0,4.3,0.0,6.6,28.7,90.0,101.0,20210316
1638,Shake Milton,Philadelphia 76ers,19:02,1,5,0.2,0,2,0.0,0,0,0.0,0,1,1,3,0,1,0,3,2,-2,19:02,0.2,0.2,0.4,0.0,0.0,5.4,2.6,21.9,0.0,4.2,0.0,11.5,74.0,106.0,20210316
1639,Matisse Thybulle,Philadelphia 76ers,17:32,1,4,0.25,1,3,0.333,0,0,0.0,0,1,1,1,1,3,0,2,3,-6,17:32,0.375,0.375,0.75,0.0,0.0,5.8,2.8,8.0,2.9,13.7,0.0,10.0,92.0,92.0,20210316
1640,Mike Scott,Philadelphia 76ers,10:03,0,1,0.0,0,0,0.0,2,2,1.0,1,2,3,1,0,0,1,2,2,2,10:03,0.532,0.0,0.0,2.0,9.6,20.3,14.8,12.9,0.0,0.0,34.7,12.6,100.0,106.0,20210316
1641,Paul Reed,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210316
1642,Terrance Ferguson,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210316
1643,Tyrese Maxey,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210316
1644,Vincent Poirier,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210316
1645,Isaiah Joe,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210316
1646,Team Totals,Philadelphia 76ers,240,37,90,0.411,11,32,0.344,14,19,0.737,12,38,50,19,8,10,11,22,99,0,240,0.503,0.472,0.356,0.211,24.0,80.9,51.5,51.4,8.4,16.7,10.1,100.0,104.1,101.0,20210316
1647,Ben Simmons,Philadelphia 76ers,45:03,6,16,0.375,1,1,1.0,0,0,0.0,4,6,10,12,2,2,7,5,13,-7,45:03,0.406,0.406,0.063,0.0,8.0,12.2,10.1,39.3,2.0,3.8,30.4,20.4,83.0,93.0,20210317
1648,Tobias Harris,Philadelphia 76ers,43:54,8,23,0.348,1,4,0.25,2,2,1.0,2,7,9,4,2,1,2,1,19,-5,43:54,0.398,0.37,0.174,0.087,4.1,14.6,9.3,14.5,2.0,1.9,7.7,23.6,86.0,94.0,20210317
1649,Danny Green,Philadelphia 76ers,34:30,6,15,0.4,6,14,0.429,0,0,0.0,0,6,6,0,1,1,0,3,18,-6,34:30,0.6,0.6,0.933,0.0,0.0,15.9,7.9,0.0,1.3,2.5,0.0,17.4,116.0,94.0,20210317
1650,Seth Curry,Philadelphia 76ers,26:15,4,11,0.364,2,8,0.25,0,1,0.0,0,4,4,3,2,0,3,1,10,-4,26:15,0.437,0.455,0.727,0.091,0.0,13.9,6.9,17.3,3.4,0.0,20.8,22.0,75.0,92.0,20210317
1651,Tony Bradley,Philadelphia 76ers,15:47,3,4,0.75,0,0,0.0,0,0,0.0,3,3,6,2,1,0,1,2,6,8,15:47,0.75,0.75,0.0,0.0,17.1,17.4,17.2,20.4,2.8,0.0,20.0,12.7,136.0,92.0,20210317
1652,Dwight Howard,Philadelphia 76ers,29:32,6,11,0.545,0,0,0.0,1,2,0.5,3,12,15,0,1,1,2,5,13,-13,29:32,0.547,0.545,0.0,0.182,9.1,37.1,23.0,0.0,1.5,2.9,14.4,18.8,97.0,87.0,20210317
1653,Shake Milton,Philadelphia 76ers,20:20,7,15,0.467,1,3,0.333,0,0,0.0,0,3,3,4,1,0,3,3,15,17,20:20,0.5,0.5,0.2,0.0,0.0,13.5,6.7,42.1,2.2,0.0,16.7,35.4,89.0,95.0,20210317
1654,Furkan Korkmaz,Philadelphia 76ers,19:39,3,6,0.5,3,4,0.75,2,3,0.667,0,2,2,2,0,1,2,0,11,-3,19:39,0.751,0.75,0.667,0.5,0.0,9.3,4.6,15.5,0.0,4.4,21.5,19.0,115.0,98.0,20210317
1655,Matisse Thybulle,Philadelphia 76ers,19:39,0,3,0.0,0,2,0.0,0,0,0.0,1,2,3,1,2,1,0,1,0,-3,19:39,0.0,0.0,0.667,0.0,4.6,9.3,6.9,6.3,4.6,4.4,0.0,6.1,38.0,88.0,20210317
1656,Mike Scott,Philadelphia 76ers,10:21,0,5,0.0,0,5,0.0,0,0,0.0,0,1,1,0,2,0,0,2,0,-4,10:21,0.0,0.0,1.0,0.0,0.0,8.8,4.4,0.0,8.7,0.0,0.0,19.3,0.0,82.0,20210317
1657,Terrance Ferguson,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210317
1658,Paul Reed,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210317
1659,Vincent Poirier,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210317
1660,Tyrese Maxey,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210317
1661,Isaiah Joe,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210317
1662,Team Totals,Philadelphia 76ers,265,43,109,0.394,14,41,0.341,5,8,0.625,13,46,59,28,14,7,20,23,105,0,265,0.467,0.459,0.376,0.073,22.0,79.3,50.4,65.1,11.9,11.3,15.1,100.0,89.0,92.4,20210317
1663,Shake Milton,Philadelphia 76ers,35:41,9,17,0.529,1,2,0.5,9,11,0.818,0,1,1,2,1,0,2,1,28,19,35:41,0.641,0.559,0.118,0.647,0.0,2.9,1.6,7.5,1.4,0.0,8.4,29.5,125.0,109.0,20210320
1664,Danny Green,Philadelphia 76ers,32:14,7,13,0.538,4,6,0.667,0,0,0.0,1,2,3,2,3,0,0,2,18,33,32:14,0.692,0.692,0.462,0.0,3.9,6.3,5.3,7.9,4.5,0.0,0.0,17.8,147.0,102.0,20210320
1665,Matisse Thybulle,Philadelphia 76ers,32:04,3,6,0.5,2,4,0.5,0,0,0.0,1,6,7,3,1,1,0,4,8,32,32:04,0.667,0.667,0.667,0.0,3.9,19.1,12.3,10.3,1.5,2.6,0.0,8.3,155.0,104.0,20210320
1666,Tobias Harris,Philadelphia 76ers,30:20,12,18,0.667,2,3,0.667,3,3,1.0,1,10,11,8,2,0,0,1,29,30,30:20,0.751,0.722,0.167,0.167,4.2,33.7,20.5,43.6,3.2,0.0,0.0,28.1,166.0,102.0,20210320
1667,Tony Bradley,Philadelphia 76ers,23:49,6,8,0.75,0,0,0.0,2,2,1.0,1,7,8,1,0,1,1,3,14,26,23:49,0.788,0.75,0.0,0.25,5.3,30.0,19.0,5.6,0.0,3.5,10.1,18.3,147.0,105.0,20210320
1668,Dwight Howard,Philadelphia 76ers,20:28,4,7,0.571,0,0,0.0,2,4,0.5,4,9,13,1,0,0,3,0,10,-7,20:28,0.571,0.571,0.0,0.571,24.7,44.9,35.9,6.1,0.0,0.0,25.5,25.4,106.0,108.0,20210320
1669,Furkan Korkmaz,Philadelphia 76ers,18:05,2,7,0.286,1,5,0.2,2,3,0.667,0,0,0,2,0,0,1,2,7,-3,18:05,0.421,0.357,0.714,0.429,0.0,0.0,0.0,12.4,0.0,0.0,10.7,22.7,91.0,112.0,20210320
1670,Mike Scott,Philadelphia 76ers,15:13,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,3,0,0,1,1,0,-9,15:13,0.0,0.0,0.0,0.0,0.0,20.1,11.1,19.7,0.0,0.0,100.0,2.9,104.0,110.0,20210320
1671,Tyrese Maxey,Philadelphia 76ers,14:46,4,7,0.571,1,1,1.0,0,0,0.0,1,0,1,1,0,0,1,3,9,-10,14:46,0.643,0.643,0.143,0.0,8.6,0.0,3.8,9.3,0.0,0.0,12.5,23.9,120.0,111.0,20210320
1672,Isaiah Joe,Philadelphia 76ers,5:41,0,2,0.0,0,2,0.0,0,0,0.0,0,2,2,0,0,0,0,1,0,-3,5:41,0.0,0.0,1.0,0.0,0.0,35.9,19.9,0.0,0.0,0.0,0.0,15.5,0.0,108.0,20210320
1673,Rayjon Tucker,Philadelphia 76ers,3:28,0,0,0.0,0,0,0.0,4,4,1.0,0,0,0,1,0,0,0,2,4,3,3:28,0.0,0.0,0.0,0.0,0.0,88.4,48.9,0.0,0.0,24.3,53.2,23.9,0.0,75.0,20210320
1674,Vincent Poirier,Philadelphia 76ers,3:28,0,0,0.0,0,0,0.0,0,2,0.0,0,3,3,0,0,1,1,2,0,3,3:28,1.136,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,0.0,0.0,22.4,246.0,109.0,20210320
1675,Terrance Ferguson,Philadelphia 76ers,2:27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,2:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,20210320
1676,Paul Reed,Philadelphia 76ers,2:14,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,3,2:14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,200.0,113.0,20210320
1677,Ben Simmons,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210320
1678,Team Totals,Philadelphia 76ers,240,48,86,0.558,11,23,0.478,22,29,0.759,9,43,52,24,7,3,10,22,129,0,240,0.653,0.622,0.267,0.337,23.7,91.5,61.2,50.0,7.1,5.3,9.2,100.0,130.6,106.3,20210320
1679,Ben Simmons,Philadelphia 76ers,37:26,8,17,0.471,0,0,0.0,0,2,0.0,2,6,8,4,1,1,7,3,16,-3,37:26,0.447,0.471,0.0,0.118,7.3,17.3,12.9,21.2,1.4,2.2,28.1,31.7,74.0,101.0,20210321
1680,Tobias Harris,Philadelphia 76ers,35:51,5,18,0.278,1,3,0.333,9,11,0.818,0,4,4,4,2,0,4,1,20,0,35:51,0.438,0.306,0.167,0.611,0.0,12.1,6.7,19.3,2.9,0.0,14.9,35.7,87.0,102.0,20210321
1681,Danny Green,Philadelphia 76ers,32:57,4,8,0.5,3,5,0.6,0,0,0.0,1,2,3,1,5,3,2,0,11,-2,32:57,0.688,0.688,0.625,0.0,4.1,6.6,5.5,5.1,8.0,7.5,20.0,14.5,111.0,88.0,20210321
1682,Furkan Korkmaz,Philadelphia 76ers,28:13,4,9,0.444,3,8,0.375,1,2,0.5,0,0,0,1,2,0,0,2,12,-2,28:13,0.607,0.611,0.889,0.222,0.0,0.0,0.0,6.2,3.7,0.0,0.0,16.7,126.0,104.0,20210321
1683,Tony Bradley,Philadelphia 76ers,19:28,0,1,0.0,0,0,0.0,0,2,0.0,2,4,6,2,0,0,1,2,0,1,19:28,0.0,0.0,0.0,2.0,14.0,22.2,18.6,14.3,0.0,0.0,34.7,7.1,68.0,104.0,20210321
1684,Dwight Howard,Philadelphia 76ers,32:22,2,4,0.5,0,0,0.0,0,0,0.0,1,12,13,2,0,2,2,3,4,-2,32:22,0.5,0.5,0.0,0.0,4.2,40.1,24.2,9.4,0.0,5.1,33.3,8.8,86.0,94.0,20210321
1685,Shake Milton,Philadelphia 76ers,29:19,9,15,0.6,1,3,0.333,2,3,0.667,0,3,3,3,1,1,2,2,21,5,29:19,0.643,0.633,0.2,0.2,0.0,11.1,6.2,25.0,1.8,2.8,10.9,29.8,118.0,102.0,20210321
1686,Matisse Thybulle,Philadelphia 76ers,18:24,2,5,0.4,2,5,0.4,0,0,0.0,1,0,1,1,0,2,0,0,6,3,18:24,0.6,0.6,1.0,0.0,7.4,0.0,3.3,8.9,0.0,9.0,0.0,13.0,134.0,107.0,20210321
1687,Mike Scott,Philadelphia 76ers,16:02,1,1,1.0,1,1,1.0,2,3,0.667,1,2,3,0,1,0,0,3,5,1,16:02,1.078,1.5,1.0,3.0,8.5,13.5,11.3,0.0,3.3,0.0,0.0,6.9,211.0,99.0,20210321
1688,Tyrese Maxey,Philadelphia 76ers,14:58,3,4,0.75,0,0,0.0,0,0,0.0,0,3,3,1,0,0,1,2,6,4,14:58,0.75,0.75,0.0,0.0,0.0,21.7,12.1,12.9,0.0,0.0,20.0,15.9,118.0,104.0,20210321
1689,Paul Reed,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210321
1690,Rayjon Tucker,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210321
1691,Isaiah Joe,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210321
1692,Terrance Ferguson,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210321
1693,Vincent Poirier,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210321
1694,Team Totals,Philadelphia 76ers,265,38,82,0.463,11,25,0.44,14,23,0.609,8,36,44,19,12,9,19,18,101,0,265,0.548,0.53,0.305,0.28,20.5,73.5,50.0,50.0,12.0,14.1,17.1,100.0,100.7,99.7,20210321
1695,Tobias Harris,Philadelphia 76ers,36:10,9,18,0.5,1,2,0.5,6,6,1.0,0,13,13,4,0,1,3,2,25,22,36:10,0.606,0.528,0.111,0.333,0.0,39.2,19.4,19.6,0.0,2.3,12.7,27.4,118.0,98.0,20210323
1696,Ben Simmons,Philadelphia 76ers,34:51,7,15,0.467,0,0,0.0,8,14,0.571,1,7,8,4,1,0,2,4,22,23,34:51,0.52,0.467,0.0,0.933,3.1,21.9,12.4,18.8,1.4,0.0,8.6,27.9,110.0,100.0,20210323
1697,Tony Bradley,Philadelphia 76ers,32:56,8,8,1.0,0,0,0.0,2,2,1.0,4,7,11,0,2,2,1,3,18,15,32:56,1.014,1.0,0.0,0.25,13.0,23.2,18.0,0.0,3.0,5.0,10.1,12.6,182.0,92.0,20210323
1698,Danny Green,Philadelphia 76ers,32:41,4,9,0.444,3,8,0.375,0,0,0.0,1,1,2,1,0,0,0,2,11,25,32:41,0.611,0.611,0.889,0.0,3.3,3.3,3.3,4.4,0.0,0.0,0.0,11.6,139.0,106.0,20210323
1699,Furkan Korkmaz,Philadelphia 76ers,26:30,4,8,0.5,2,6,0.333,2,4,0.5,1,0,1,1,0,0,0,1,12,4,26:30,0.615,0.625,0.75,0.5,4.0,0.0,2.0,5.7,0.0,0.0,0.0,15.5,137.0,107.0,20210323
1700,Shake Milton,Philadelphia 76ers,22:03,5,14,0.357,0,1,0.0,3,5,0.6,1,1,2,4,0,0,2,2,13,6,22:03,0.401,0.357,0.071,0.357,4.8,4.9,4.9,31.0,0.0,0.0,11.0,34.6,91.0,106.0,20210323
1701,Matisse Thybulle,Philadelphia 76ers,17:18,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,1,1,1,3,0,-17,17:18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.8,4.8,33.3,7.3,0.0,96.0,20210323
1702,Dwight Howard,Philadelphia 76ers,14:21,0,6,0.0,0,0,0.0,2,4,0.5,5,8,13,0,1,0,3,3,2,-5,14:21,0.129,0.0,0.0,0.667,37.2,60.8,48.9,0.0,3.4,0.0,27.9,31.5,50.0,89.0,20210323
1703,Mike Scott,Philadelphia 76ers,11:50,0,3,0.0,0,3,0.0,0,0,0.0,0,0,0,1,0,0,1,3,0,-12,11:50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,25.0,14.2,16.0,106.0,20210323
1704,Tyrese Maxey,Philadelphia 76ers,11:17,2,3,0.667,1,2,0.5,0,0,0.0,0,1,1,0,0,0,0,1,5,-11,11:17,0.833,0.833,0.667,0.0,0.0,9.7,4.8,0.0,0.0,0.0,0.0,11.2,170.0,105.0,20210323
1705,Terrance Ferguson,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210323
1706,Paul Reed,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210323
1707,Isaiah Joe,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210323
1708,Rayjon Tucker,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210323
1709,Vincent Poirier,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210323
1710,Team Totals,Philadelphia 76ers,240,39,86,0.453,7,24,0.292,23,35,0.657,13,38,51,15,5,4,13,24,108,0,240,0.533,0.494,0.279,0.407,28.9,86.4,57.3,38.5,5.1,6.9,11.4,100.0,110.2,100.0,20210323
1711,Tobias Harris,Philadelphia 76ers,39:48,8,10,0.8,0,1,0.0,1,1,1.0,0,6,6,5,2,1,2,3,17,2,39:48,0.814,0.8,0.1,0.1,0.0,18.6,8.9,20.5,2.4,2.3,16.1,13.7,143.0,100.0,20210325
1712,Ben Simmons,Philadelphia 76ers,38:31,1,7,0.143,0,1,0.0,7,11,0.636,2,5,7,12,2,1,7,5,9,8,38:31,0.38,0.143,0.143,1.571,5.9,16.0,10.8,39.6,2.4,2.4,37.2,21.5,89.0,100.0,20210325
1713,Danny Green,Philadelphia 76ers,32:33,9,14,0.643,8,12,0.667,2,2,1.0,1,4,5,0,1,2,1,5,28,9,32:33,0.941,0.929,0.857,0.143,3.5,15.1,9.1,0.0,1.4,5.7,6.3,21.4,158.0,100.0,20210325
1714,Mike Scott,Philadelphia 76ers,28:05,2,8,0.25,2,8,0.25,0,0,0.0,0,5,5,2,2,2,1,4,6,8,28:05,0.375,0.375,1.0,0.0,0.0,21.9,10.6,9.6,3.4,6.6,11.1,14.1,79.0,94.0,20210325
1715,Seth Curry,Philadelphia 76ers,27:11,7,13,0.538,4,8,0.5,1,1,1.0,0,1,1,2,0,0,2,1,19,7,27:11,0.707,0.692,0.615,0.077,0.0,4.5,2.2,13.3,0.0,0.0,13.0,25.0,118.0,110.0,20210325
1716,Matisse Thybulle,Philadelphia 76ers,22:34,1,6,0.167,0,5,0.0,0,0,0.0,1,6,7,1,4,0,1,2,2,12,22:34,0.167,0.167,0.833,0.0,5.1,32.7,18.4,5.8,8.3,0.0,14.3,13.6,50.0,86.0,20210325
1717,Shake Milton,Philadelphia 76ers,20:19,4,10,0.4,2,6,0.333,2,3,0.667,0,2,2,2,0,1,3,1,12,-1,20:19,0.53,0.5,0.6,0.3,0.0,12.1,5.8,16.0,0.0,4.5,20.9,31.0,88.0,105.0,20210325
1718,Furkan Korkmaz,Philadelphia 76ers,15:37,2,5,0.4,1,2,0.5,1,2,0.5,0,1,1,0,1,0,1,1,6,-3,15:37,0.51,0.5,0.4,0.4,0.0,7.9,3.8,0.0,3.0,0.0,14.5,19.4,84.0,102.0,20210325
1719,Paul Reed,Philadelphia 76ers,8:56,2,4,0.5,0,2,0.0,0,1,0.0,1,2,3,0,1,0,0,2,4,-3,8:56,0.45,0.5,0.5,0.25,12.8,27.6,19.9,0.0,5.3,0.0,0.0,21.8,98.0,93.0,20210325
1720,Dwight Howard,Philadelphia 76ers,6:22,3,3,1.0,0,0,0.0,0,0,0.0,2,0,2,0,0,2,2,2,6,-2,6:22,1.0,1.0,0.0,0.0,35.9,0.0,18.6,0.0,0.0,29.0,40.0,34.5,109.0,89.0,20210325
